title,director,country,link,festival,year,distinction,reward
LA LOI DE TÉHÉRAN,Saeed Roustayi,Iran,/fr/fr/films/just-6-5,Golden Horse Film Festival,2020,,Sélection Officielle
LA LOI DE TÉHÉRAN,Saeed Roustayi,Iran,/fr/fr/films/just-6-5,Asia Pacific Screen Awards,2019,Nommé,Best Performance by an Actor
LA LOI DE TÉHÉRAN,Saeed Roustayi,Iran,/fr/fr/films/just-6-5,Tokyo International Film Festival,2019,Lauréat,Best Director
LA LOI DE TÉHÉRAN,Saeed Roustayi,Iran,/fr/fr/films/just-6-5,Tokyo International Film Festival,2019,Lauréat,Best Actor
LA LOI DE TÉHÉRAN,Saeed Roustayi,Iran,/fr/fr/films/just-6-5,Melbourne International Film Festival,2020,,Sélection Officielle
LA LOI DE TÉHÉRAN,Saeed Roustayi,Iran,/fr/fr/films/just-6-5,Tallinn Black Nights Film Festival,2019,,Sélection Officielle
LA LOI DE TÉHÉRAN,Saeed Roustayi,Iran,/fr/fr/films/just-6-5,Thessaloniki Film Festival,2019,,Sélection Officielle
LA LOI DE TÉHÉRAN,Saeed Roustayi,Iran,/fr/fr/films/just-6-5,Zurich Film Festival,2019,Mention Spéciale,Best Film (International)
LA LOI DE TÉHÉRAN,Saeed Roustayi,Iran,/fr/fr/films/just-6-5,Warsaw International Film Festival,2019,,Sélection Officielle
LA LOI DE TÉHÉRAN,Saeed Roustayi,Iran,/fr/fr/films/just-6-5,International Film Festival of India,2019,,Sélection Officielle
LA LOI DE TÉHÉRAN,Saeed Roustayi,Iran,/fr/fr/films/just-6-5,Festival international du film indépendant de Bordeaux,2020,,Sélection Officielle
AMERICA,Giacomo Abbruzzese,France,/fr/fr/films/america-2019-giacomo-abbruzzese,Les César du cinéma,2022,Nommé,Best Documentary Short Film
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Festival de Cannes,2022,Nommé,Palme d'Or
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Festival de Cannes,2022,Lauréat,Grand Prix
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Festival de Cannes,2022,Nommé,Queer Palm
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Academy Awards,2023,Nommé,Best International Feature Film
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Telluride Film Festival,2022,,Sélection Officielle
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Indiewire Critics' Poll,2022,Nommé,Best Film Opening in 2023
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,BFI London Film Festival,2022,,Sélection Officielle
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,National Board of Review,2023,Lauréat,NBR Award - Best International Film
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,National Board of Review,2023,Lauréat,Winner
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Les César du cinéma,2023,Nommé,César - Best Foreign Film
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Golden Globes (USA),2023,Nommé,Meilleur film en langue étrangère
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,European Film Awards,2023,Nommé,Lux Audience Award
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,European Film Awards,2022,Nommé,European Film
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,European Film Awards,2022,Nommé,European Director
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,European Film Awards,2022,Nommé,European Actor
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,European Film Awards,2022,Nommé,European Screenwriter
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,European Film Awards,2022,Nommé,European University Film Award
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,AFI FEST,2022,,Sélection Officielle
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Karlovy Vary International Film Festival,2022,,Sélection Officielle
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Vancouver International Film Festival,2022,,Sélection Officielle
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Chicago International Film Festival,2022,Lauréat,Silver Hugo - Best Feature Film
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Chicago International Film Festival,2022,Lauréat,Gold Q-Hugo
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,San Francisco Film Critics Circle,2023,Nommé,Best International Feature Film
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Göteborg Film Festival,2023,,Sélection Officielle
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Antalya Golden Orange Film Festival,2022,,Sélection Officielle
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Chicago Film Critics Association Awards,2022,Nommé,CFCA Award - Best Foreign Language Film
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,British Independent Film Awards,2022,Nommé,Best International Independent Film
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Bodil Awards,2024,Lauréat,Best Non-English Language Film
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Mill Valley Film Festival,2022,Lauréat,Audience Award - World Cinema - Foreign Language
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Ghent Film Festival,2022,,Sélection Officielle
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Sydney Film Festival,2022,Lauréat,Sydney Film Prize - Best Film
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Austin Film Critics Association,2023,Nommé,AFCA Award - Best International Film
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Melbourne International Film Festival,2022,,Sélection Officielle
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Busan International Film Festival,2022,,Sélection Officielle
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Tallinn Black Nights Film Festival,2022,,Sélection Officielle
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Amanda Awards (Norway),2023,Lauréat,Best Foreign Film
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Gijón International Film Festival,2023,,Sélection Officielle
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Festival du Cinéma Américain de Deauville,2022,,Sélection Officielle
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Hawaii International Film Festival,2022,,Sélection Officielle
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Hamburg Film Festival,2022,Lauréat,Art Cinema Award - Best Film
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Seville European Film Festival,2022,Lauréat,Grand Jury Award
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Seville European Film Festival,2022,Lauréat,Best Actor
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Philadelphia Film Festival,2022,,Sélection Officielle
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Zurich Film Festival,2022,,Sélection Officielle
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Athens International Film Festival,2022,,Sélection Officielle
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Seattle Film Critics Awards,2023,Nommé,SFCS Award - Best Youth Performance
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Les Magritte du cinéma,2023,Lauréat,Best Production Design
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Les Magritte du cinéma,2023,Lauréat,Best Supporting Actress
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Les Magritte du cinéma,2023,Nommé,Best Costume Design
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Les Magritte du cinéma,2023,Lauréat,Best Supporting Actor
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Les Magritte du cinéma,2023,Nommé,Best Editing
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Les Magritte du cinéma,2023,Lauréat,Most Promising Actor
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Les Magritte du cinéma,2023,Nommé,Most Promising Actor
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Les Magritte du cinéma,2023,Lauréat,Best Flemish Film
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Les Magritte du cinéma,2023,Lauréat,Best Cinematography
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Les Magritte du cinéma,2023,Lauréat,Best Screenplay
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Dublin International Film Festival,2023,Lauréat,Dublin Film Critics Award - Best Actor
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Gaudí Awards,2024,Nommé,Best European Film
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Sarajevo Film Festival,2022,,Sélection Officielle
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Bergen International Film Festival,2022,,Sélection Officielle
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Viennale,2022,,Sélection Officielle
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Polish Film Awards,2024,Nommé,Best European Film
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Rio de Janeiro International Film Festival,2022,,Sélection Officielle
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Palm Springs International Film Festival,2023,,Sélection Officielle
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Norwegian International Film Festival,2022,Lauréat,Norwegian Film Critics Award
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Cairo International Film Festival,2022,,Sélection Officielle
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Shanghai International Film Festival,2023,,Sélection Officielle
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Calgary International Film Festival,2022,,Sélection Officielle
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Critics Choice Awards,2023,Nommé,Best Foreign Language Film
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,International Film Festival of India,2022,,Sélection Officielle
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Lisbon & Estoril Film Festival,2022,,Sélection Officielle
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,New Horizons International Film Festival,2022,,Sélection Officielle
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,San Diego International Film Festival,2022,,Sélection Officielle
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Riga International Film Festival,2022,,Sélection Officielle
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Haifa International Film Festival,2022,Lauréat,Carmel Award - Best International Film
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Montclair Film Festival,2022,,Sélection Officielle
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Cinemania,2022,,Sélection Officielle
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Alice nella Città,2022,,Sélection Officielle
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Cinefest Sudbury International Film Festival,2022,2e place,Outstanding International Feature Film
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Forest City Film Festival,2022,,Sélection Officielle
CLOSE,Lukas Dhont,Belgique,/fr/fr/films/close-2022,Angers European First Film Festival,2025,,Sélection Officielle
LES CINQ DIABLES,Léa Mysius,France,/fr/fr/films/les-cinq-diables,Festival de Cannes,2022,Nommé,Queer Palm
LES CINQ DIABLES,Léa Mysius,France,/fr/fr/films/les-cinq-diables,Mar del Plata International Film Festival,2022,,Sélection Officielle
LES CINQ DIABLES,Léa Mysius,France,/fr/fr/films/les-cinq-diables,Les César du cinéma,2023,Nommé,Best Best Visual Effects
LES CINQ DIABLES,Léa Mysius,France,/fr/fr/films/les-cinq-diables,AFI FEST,2022,,Sélection Officielle
LES CINQ DIABLES,Léa Mysius,France,/fr/fr/films/les-cinq-diables,Karlovy Vary International Film Festival,2022,,Sélection Officielle
LES CINQ DIABLES,Léa Mysius,France,/fr/fr/films/les-cinq-diables,Festival du Nouveau Cinéma,2022,,Sélection Officielle
LES CINQ DIABLES,Léa Mysius,France,/fr/fr/films/les-cinq-diables,Göteborg Film Festival,2023,,Sélection Officielle
LES CINQ DIABLES,Léa Mysius,France,/fr/fr/films/les-cinq-diables,Hawaii International Film Festival,2022,,Sélection Officielle
LES CINQ DIABLES,Léa Mysius,France,/fr/fr/films/les-cinq-diables,Thessaloniki Film Festival,2022,,Sélection Officielle
LES CINQ DIABLES,Léa Mysius,France,/fr/fr/films/les-cinq-diables,Hamburg Film Festival,2022,,Sélection Officielle
LES CINQ DIABLES,Léa Mysius,France,/fr/fr/films/les-cinq-diables,Philadelphia Film Festival,2022,Mention Honorable,Representation in Genre Film
LES CINQ DIABLES,Léa Mysius,France,/fr/fr/films/les-cinq-diables,Dublin International Film Festival,2023,,Sélection Officielle
LES CINQ DIABLES,Léa Mysius,France,/fr/fr/films/les-cinq-diables,Bergen International Film Festival,2022,Lauréat,Cinema Extraordinaire Award
LES CINQ DIABLES,Léa Mysius,France,/fr/fr/films/les-cinq-diables,Rio de Janeiro International Film Festival,2022,,Sélection Officielle
LES CINQ DIABLES,Léa Mysius,France,/fr/fr/films/les-cinq-diables,Sitges - Catalonian International Film Festival,2022,,Sélection Officielle
LES CINQ DIABLES,Léa Mysius,France,/fr/fr/films/les-cinq-diables,Milwaukee International Film Festival,2023,,Sélection Officielle
LES CINQ DIABLES,Léa Mysius,France,/fr/fr/films/les-cinq-diables,Glasgow Film Festival,2023,,Sélection Officielle
LES CINQ DIABLES,Léa Mysius,France,/fr/fr/films/les-cinq-diables,New Horizons International Film Festival,2023,,Sélection Officielle
LES CINQ DIABLES,Léa Mysius,France,/fr/fr/films/les-cinq-diables,New Horizons International Film Festival,2022,,Sélection Officielle
LES CINQ DIABLES,Léa Mysius,France,/fr/fr/films/les-cinq-diables,MIX Copenhagen LGBTQ+ Film Festival,2023,,Sélection Officielle
LES CINQ DIABLES,Léa Mysius,France,/fr/fr/films/les-cinq-diables,Montclair Film Festival,2022,,Sélection Officielle
LES CINQ DIABLES,Léa Mysius,France,/fr/fr/films/les-cinq-diables,Forest City Film Festival,2022,,Sélection Officielle
LES CINQ DIABLES,Léa Mysius,France,/fr/fr/films/les-cinq-diables,Mardi Gras Film Festival,2023,,Sélection Officielle
AS BESTAS,Rodrigo Sorogoyen,Espagne,/fr/fr/films/the-beasts-2022,Festival de Cannes,2022,,Sélection Officielle
AS BESTAS,Rodrigo Sorogoyen,Espagne,/fr/fr/films/the-beasts-2022,San Sebastián International Film Festival,2022,Lauréat,Audience Award
AS BESTAS,Rodrigo Sorogoyen,Espagne,/fr/fr/films/the-beasts-2022,Mar del Plata International Film Festival,2022,,Sélection Officielle
AS BESTAS,Rodrigo Sorogoyen,Espagne,/fr/fr/films/the-beasts-2022,Les César du cinéma,2023,Lauréat,Best Foreign Film
AS BESTAS,Rodrigo Sorogoyen,Espagne,/fr/fr/films/the-beasts-2022,Vancouver International Film Festival,2022,,Sélection Officielle
AS BESTAS,Rodrigo Sorogoyen,Espagne,/fr/fr/films/the-beasts-2022,Chicago International Film Festival,2022,Lauréat,Silver Hugo for Best Ensemble Cast Performance
AS BESTAS,Rodrigo Sorogoyen,Espagne,/fr/fr/films/the-beasts-2022,Stockholm International Film Festival,2022,,Sélection Officielle
AS BESTAS,Rodrigo Sorogoyen,Espagne,/fr/fr/films/the-beasts-2022,Antalya Golden Orange Film Festival,2022,Lauréat,International Feature Film Competition Best Actress [Uluslararası Uzun Metraj Yarışması - En İyi Kadın Oyuncu]
AS BESTAS,Rodrigo Sorogoyen,Espagne,/fr/fr/films/the-beasts-2022,David di Donatello Awards,2024,Nommé,Best International Film
AS BESTAS,Rodrigo Sorogoyen,Espagne,/fr/fr/films/the-beasts-2022,Seattle International Film Festival,2023,,Sélection Officielle
AS BESTAS,Rodrigo Sorogoyen,Espagne,/fr/fr/films/the-beasts-2022,Tokyo International Film Festival,2022,Lauréat,Best Director
AS BESTAS,Rodrigo Sorogoyen,Espagne,/fr/fr/films/the-beasts-2022,Tokyo International Film Festival,2022,Lauréat,Tokyo Grand Prix
AS BESTAS,Rodrigo Sorogoyen,Espagne,/fr/fr/films/the-beasts-2022,Tokyo International Film Festival,2022,Lauréat,Best Actor
AS BESTAS,Rodrigo Sorogoyen,Espagne,/fr/fr/films/the-beasts-2022,Goya Awards,2023,Lauréat,Best Director
AS BESTAS,Rodrigo Sorogoyen,Espagne,/fr/fr/films/the-beasts-2022,Goya Awards,2023,Nommé,Best Art Direction
AS BESTAS,Rodrigo Sorogoyen,Espagne,/fr/fr/films/the-beasts-2022,Goya Awards,2023,Nommé,Best Supporting Actor
AS BESTAS,Rodrigo Sorogoyen,Espagne,/fr/fr/films/the-beasts-2022,Goya Awards,2023,Lauréat,Best Original Screenplay
AS BESTAS,Rodrigo Sorogoyen,Espagne,/fr/fr/films/the-beasts-2022,Goya Awards,2023,Nommé,Best Costume Design
AS BESTAS,Rodrigo Sorogoyen,Espagne,/fr/fr/films/the-beasts-2022,Goya Awards,2023,Nommé,Best Supporting Actress
AS BESTAS,Rodrigo Sorogoyen,Espagne,/fr/fr/films/the-beasts-2022,Goya Awards,2023,Lauréat,Best Original Music
AS BESTAS,Rodrigo Sorogoyen,Espagne,/fr/fr/films/the-beasts-2022,Goya Awards,2023,Nommé,Best Makeup and Hairstyles
AS BESTAS,Rodrigo Sorogoyen,Espagne,/fr/fr/films/the-beasts-2022,Goya Awards,2023,Nommé,Best Production Direction
AS BESTAS,Rodrigo Sorogoyen,Espagne,/fr/fr/films/the-beasts-2022,Goya Awards,2023,Lauréat,Best Actor
AS BESTAS,Rodrigo Sorogoyen,Espagne,/fr/fr/films/the-beasts-2022,Goya Awards,2023,Lauréat,Best Sound
AS BESTAS,Rodrigo Sorogoyen,Espagne,/fr/fr/films/the-beasts-2022,Goya Awards,2023,Lauréat,Best Cinematography
AS BESTAS,Rodrigo Sorogoyen,Espagne,/fr/fr/films/the-beasts-2022,Goya Awards,2023,Nommé,Best Actress
AS BESTAS,Rodrigo Sorogoyen,Espagne,/fr/fr/films/the-beasts-2022,Goya Awards,2023,Lauréat,Best Film
AS BESTAS,Rodrigo Sorogoyen,Espagne,/fr/fr/films/the-beasts-2022,Goya Awards,2023,Nommé,Best Special Effects
AS BESTAS,Rodrigo Sorogoyen,Espagne,/fr/fr/films/the-beasts-2022,Goya Awards,2023,Lauréat,Best Editing
AS BESTAS,Rodrigo Sorogoyen,Espagne,/fr/fr/films/the-beasts-2022,Goya Awards,2023,Lauréat,Best Supporting Actor
AS BESTAS,Rodrigo Sorogoyen,Espagne,/fr/fr/films/the-beasts-2022,Ariel Awards (Mexico),2023,Nommé,Best Ibero-American Film
AS BESTAS,Rodrigo Sorogoyen,Espagne,/fr/fr/films/the-beasts-2022,Valladolid International Film Festival,2022,,Sélection Officielle
AS BESTAS,Rodrigo Sorogoyen,Espagne,/fr/fr/films/the-beasts-2022,Thessaloniki Film Festival,2022,,Sélection Officielle
AS BESTAS,Rodrigo Sorogoyen,Espagne,/fr/fr/films/the-beasts-2022,Helsinki International Film Festival - Love & Anarchy,2022,,Sélection Officielle
AS BESTAS,Rodrigo Sorogoyen,Espagne,/fr/fr/films/the-beasts-2022,Seville European Film Festival,2022,,Sélection Officielle
AS BESTAS,Rodrigo Sorogoyen,Espagne,/fr/fr/films/the-beasts-2022,Philadelphia Film Festival,2022,,Sélection Officielle
